prompt_id,variant_type,prompt_zh,seed,image_path,generated_success,runtime_seconds,needs_human_review,visible_binding_failure,observation,generated_success_numeric,scene_id,category,variant_type_spec,prompt_zh_spec,relation,expected_objects_json,absent_objects_json,language,language_name,generated_success_bool,positive_prompt,prompt_char_len,positive_clip_tokens,clip_tokens_over_77,clip_token_excess
S05_attribute_swap,attribute_swap,Two green apples are to the left of one red pear.,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/en/ChinesePromptRobustness/S05_attribute_swap_seed2026051802_00001_.png,True,6.021,True,unknown,Queued real ComfyUI generation; no automatic semantic judge applied.,1.0,S05,quantity_color,attribute_swap,Two green apples are to the left of one red pear.,left_of,"[{""name"": ""苹果"", ""color"": ""绿色"", ""shape"": ""圆形"", ""count"": 2, ""x"": 0.34, ""y"": 0.52}, {""name"": ""梨"", ""color"": ""红色"", ""shape"": ""圆形"", ""count"": 1, ""x"": 0.7, ""y"": 0.52}]",[],en,English,True,"Two green apples are to the left of one red pear., clean simple composition, best quality",49,20,False,0
S05_quantity_shift,quantity_shift,One red apple is to the left of one green pear.,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/en/ChinesePromptRobustness/S05_quantity_shift_seed2026051801_00001_.png,True,6.017,True,unknown,Queued real ComfyUI generation; no automatic semantic judge applied.,1.0,S05,quantity_color,quantity_shift,One red apple is to the left of one green pear.,left_of,"[{""name"": ""苹果"", ""color"": ""红色"", ""shape"": ""圆形"", ""count"": 1, ""x"": 0.34, ""y"": 0.52}, {""name"": ""梨"", ""color"": ""绿色"", ""shape"": ""圆形"", ""count"": 1, ""x"": 0.7, ""y"": 0.52}]",[],en,English,True,"One red apple is to the left of one green pear., clean simple composition, best quality",47,20,False,0
S05_quantity_shift,quantity_shift,One red apple is to the left of one green pear.,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/en/ChinesePromptRobustness/S05_quantity_shift_seed2026051802_00001_.png,True,6.022,True,unknown,Queued real ComfyUI generation; no automatic semantic judge applied.,1.0,S05,quantity_color,quantity_shift,One red apple is to the left of one green pear.,left_of,"[{""name"": ""苹果"", ""color"": ""红色"", ""shape"": ""圆形"", ""count"": 1, ""x"": 0.34, ""y"": 0.52}, {""name"": ""梨"", ""color"": ""绿色"", ""shape"": ""圆形"", ""count"": 1, ""x"": 0.7, ""y"": 0.52}]",[],en,English,True,"One red apple is to the left of one green pear., clean simple composition, best quality",47,20,False,0
S06_base,base,Three blue balloons are to the right of one yellow box.,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/en/ChinesePromptRobustness/S06_base_seed2026051801_00001_.png,True,6.028,True,unknown,Queued real ComfyUI generation; no automatic semantic judge applied.,1.0,S06,quantity_color,base,Three blue balloons are to the right of one yellow box.,right_of,"[{""name"": ""气球"", ""color"": ""蓝色"", ""shape"": ""圆形"", ""count"": 3, ""x"": 0.62, ""y"": 0.44}, {""name"": ""盒子"", ""color"": ""黄色"", ""shape"": ""矩形"", ""count"": 1, ""x"": 0.3, ""y"": 0.68}]",[],en,English,True,"Three blue balloons are to the right of one yellow box., clean simple composition, best quality",55,20,False,0
S06_base,base,Three blue balloons are to the right of one yellow box.,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/en/ChinesePromptRobustness/S06_base_seed2026051802_00001_.png,True,6.025,True,unknown,Queued real ComfyUI generation; no automatic semantic judge applied.,1.0,S06,quantity_color,base,Three blue balloons are to the right of one yellow box.,right_of,"[{""name"": ""气球"", ""color"": ""蓝色"", ""shape"": ""圆形"", ""count"": 3, ""x"": 0.62, ""y"": 0.44}, {""name"": ""盒子"", ""color"": ""黄色"", ""shape"": ""矩形"", ""count"": 1, ""x"": 0.3, ""y"": 0.68}]",[],en,English,True,"Three blue balloons are to the right of one yellow box., clean simple composition, best quality",55,20,False,0
S06_synonym,synonym,Please generate a simple image of three blue balloons on the right side of one yellow box.,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/en/ChinesePromptRobustness/S06_synonym_seed2026051801_00001_.png,True,6.023,True,unknown,Queued real ComfyUI generation; no automatic semantic judge applied.,1.0,S06,quantity_color,synonym,Please generate a simple image of three blue balloons on the right side of one yellow box.,right_of,"[{""name"": ""气球"", ""color"": ""蓝色"", ""shape"": ""圆形"", ""count"": 3, ""x"": 0.62, ""y"": 0.44}, {""name"": ""盒子"", ""color"": ""黄色"", ""shape"": ""矩形"", ""count"": 1, ""x"": 0.3, ""y"": 0.68}]",[],en,English,True,"Please generate a simple image of three blue balloons on the right side of one yellow box., clean simple composition, best quality",90,26,False,0
S06_synonym,synonym,Please generate a simple image of three blue balloons on the right side of one yellow box.,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/en/ChinesePromptRobustness/S06_synonym_seed2026051802_00001_.png,True,6.022,True,unknown,Queued real ComfyUI generation; no automatic semantic judge applied.,1.0,S06,quantity_color,synonym,Please generate a simple image of three blue balloons on the right side of one yellow box.,right_of,"[{""name"": ""气球"", ""color"": ""蓝色"", ""shape"": ""圆形"", ""count"": 3, ""x"": 0.62, ""y"": 0.44}, {""name"": ""盒子"", ""color"": ""黄色"", ""shape"": ""矩形"", ""count"": 1, ""x"": 0.3, ""y"": 0.68}]",[],en,English,True,"Please generate a simple image of three blue balloons on the right side of one yellow box., clean simple composition, best quality",90,26,False,0
S06_word_order,word_order,To the right of one yellow box are three blue balloons.,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/en/ChinesePromptRobustness/S06_word_order_seed2026051801_00001_.png,True,8.028,True,unknown,Queued real ComfyUI generation; no automatic semantic judge applied.,1.0,S06,quantity_color,word_order,To the right of one yellow box are three blue balloons.,right_of,"[{""name"": ""气球"", ""color"": ""蓝色"", ""shape"": ""圆形"", ""count"": 3, ""x"": 0.62, ""y"": 0.44}, {""name"": ""盒子"", ""color"": ""黄色"", ""shape"": ""矩形"", ""count"": 1, ""x"": 0.3, ""y"": 0.68}]",[],en,English,True,"To the right of one yellow box are three blue balloons., clean simple composition, best quality",55,20,False,0
S06_word_order,word_order,To the right of one yellow box are three blue balloons.,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/en/ChinesePromptRobustness/S06_word_order_seed2026051802_00001_.png,True,6.019,True,unknown,Queued real ComfyUI generation; no automatic semantic judge applied.,1.0,S06,quantity_color,word_order,To the right of one yellow box are three blue balloons.,right_of,"[{""name"": ""气球"", ""color"": ""蓝色"", ""shape"": ""圆形"", ""count"": 3, ""x"": 0.62, ""y"": 0.44}, {""name"": ""盒子"", ""color"": ""黄色"", ""shape"": ""矩形"", ""count"": 1, ""x"": 0.3, ""y"": 0.68}]",[],en,English,True,"To the right of one yellow box are three blue balloons., clean simple composition, best quality",55,20,False,0
S06_attribute_swap,attribute_swap,Three yellow balloons are to the right of one blue box.,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/en/ChinesePromptRobustness/S06_attribute_swap_seed2026051801_00001_.png,True,6.028,True,unknown,Queued real ComfyUI generation; no automatic semantic judge applied.,1.0,S06,quantity_color,attribute_swap,Three yellow balloons are to the right of one blue box.,right_of,"[{""name"": ""气球"", ""color"": ""黄色"", ""shape"": ""圆形"", ""count"": 3, ""x"": 0.62, ""y"": 0.44}, {""name"": ""盒子"", ""color"": ""蓝色"", ""shape"": ""矩形"", ""count"": 1, ""x"": 0.3, ""y"": 0.68}]",[],en,English,True,"Three yellow balloons are to the right of one blue box., clean simple composition, best quality",55,20,False,0
S06_attribute_swap,attribute_swap,Three yellow balloons are to the right of one blue box.,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/en/ChinesePromptRobustness/S06_attribute_swap_seed2026051802_00001_.png,True,6.018,True,unknown,Queued real ComfyUI generation; no automatic semantic judge applied.,1.0,S06,quantity_color,attribute_swap,Three yellow balloons are to the right of one blue box.,right_of,"[{""name"": ""气球"", ""color"": ""黄色"", ""shape"": ""圆形"", ""count"": 3, ""x"": 0.62, ""y"": 0.44}, {""name"": ""盒子"", ""color"": ""蓝色"", ""shape"": ""矩形"", ""count"": 1, ""x"": 0.3, ""y"": 0.68}]",[],en,English,True,"Three yellow balloons are to the right of one blue box., clean simple composition, best quality",55,20,False,0
S06_quantity_shift,quantity_shift,Two blue balloons are to the right of one yellow box.,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/en/ChinesePromptRobustness/S06_quantity_shift_seed2026051801_00001_.png,True,8.106,True,unknown,Queued real ComfyUI generation; no automatic semantic judge applied.,1.0,S06,quantity_color,quantity_shift,Two blue balloons are to the right of one yellow box.,right_of,"[{""name"": ""气球"", ""color"": ""蓝色"", ""shape"": ""圆形"", ""count"": 2, ""x"": 0.62, ""y"": 0.44}, {""name"": ""盒子"", ""color"": ""黄色"", ""shape"": ""矩形"", ""count"": 1, ""x"": 0.3, ""y"": 0.68}]",[],en,English,True,"Two blue balloons are to the right of one yellow box., clean simple composition, best quality",53,20,False,0
S06_quantity_shift,quantity_shift,Two blue balloons are to the right of one yellow box.,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/en/ChinesePromptRobustness/S06_quantity_shift_seed2026051802_00001_.png,True,6.024,True,unknown,Queued real ComfyUI generation; no automatic semantic judge applied.,1.0,S06,quantity_color,quantity_shift,Two blue balloons are to the right of one yellow box.,right_of,"[{""name"": ""气球"", ""color"": ""蓝色"", ""shape"": ""圆形"", ""count"": 2, ""x"": 0.62, ""y"": 0.44}, {""name"": ""盒子"", ""color"": ""黄色"", ""shape"": ""矩形"", ""count"": 1, ""x"": 0.3, ""y"": 0.68}]",[],en,English,True,"Two blue balloons are to the right of one yellow box., clean simple composition, best quality",53,20,False,0
S07_base,base,A black car is to the left of a white bicycle.,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/en/ChinesePromptRobustness/S07_base_seed2026051801_00001_.png,True,6.03,True,unknown,Queued real ComfyUI generation; no automatic semantic judge applied.,1.0,S07,attribute_binding,base,A black car is to the left of a white bicycle.,left_of,"[{""name"": ""汽车"", ""color"": ""黑色"", ""shape"": ""矩形"", ""count"": 1, ""x"": 0.3, ""y"": 0.58}, {""name"": ""自行车"", ""color"": ""白色"", ""shape"": ""三角形"", ""count"": 1, ""x"": 0.7, ""y"": 0.58}]",[],en,English,True,"A black car is to the left of a white bicycle., clean simple composition, best quality",46,20,False,0
S07_base,base,A black car is to the left of a white bicycle.,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/en/ChinesePromptRobustness/S07_base_seed2026051802_00001_.png,True,6.02,True,unknown,Queued real ComfyUI generation; no automatic semantic judge applied.,1.0,S07,attribute_binding,base,A black car is to the left of a white bicycle.,left_of,"[{""name"": ""汽车"", ""color"": ""黑色"", ""shape"": ""矩形"", ""count"": 1, ""x"": 0.3, ""y"": 0.58}, {""name"": ""自行车"", ""color"": ""白色"", ""shape"": ""三角形"", ""count"": 1, ""x"": 0.7, ""y"": 0.58}]",[],en,English,True,"A black car is to the left of a white bicycle., clean simple composition, best quality",46,20,False,0
S07_synonym,synonym,Please generate a simple image of a black car on the left side of a white bicycle.,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/en/ChinesePromptRobustness/S07_synonym_seed2026051801_00001_.png,True,6.028,True,unknown,Queued real ComfyUI generation; no automatic semantic judge applied.,1.0,S07,attribute_binding,synonym,Please generate a simple image of a black car on the left side of a white bicycle.,left_of,"[{""name"": ""汽车"", ""color"": ""黑色"", ""shape"": ""矩形"", ""count"": 1, ""x"": 0.3, ""y"": 0.58}, {""name"": ""自行车"", ""color"": ""白色"", ""shape"": ""三角形"", ""count"": 1, ""x"": 0.7, ""y"": 0.58}]",[],en,English,True,"Please generate a simple image of a black car on the left side of a white bicycle., clean simple composition, best quality",82,26,False,0
S07_synonym,synonym,Please generate a simple image of a black car on the left side of a white bicycle.,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/en/ChinesePromptRobustness/S07_synonym_seed2026051802_00001_.png,True,8.032,True,unknown,Queued real ComfyUI generation; no automatic semantic judge applied.,1.0,S07,attribute_binding,synonym,Please generate a simple image of a black car on the left side of a white bicycle.,left_of,"[{""name"": ""汽车"", ""color"": ""黑色"", ""shape"": ""矩形"", ""count"": 1, ""x"": 0.3, ""y"": 0.58}, {""name"": ""自行车"", ""color"": ""白色"", ""shape"": ""三角形"", ""count"": 1, ""x"": 0.7, ""y"": 0.58}]",[],en,English,True,"Please generate a simple image of a black car on the left side of a white bicycle., clean simple composition, best quality",82,26,False,0
S07_word_order,word_order,To the left of a white bicycle is a black car.,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/en/ChinesePromptRobustness/S07_word_order_seed2026051801_00001_.png,True,8.173,True,unknown,Queued real ComfyUI generation; no automatic semantic judge applied.,1.0,S07,attribute_binding,word_order,To the left of a white bicycle is a black car.,left_of,"[{""name"": ""汽车"", ""color"": ""黑色"", ""shape"": ""矩形"", ""count"": 1, ""x"": 0.3, ""y"": 0.58}, {""name"": ""自行车"", ""color"": ""白色"", ""shape"": ""三角形"", ""count"": 1, ""x"": 0.7, ""y"": 0.58}]",[],en,English,True,"To the left of a white bicycle is a black car., clean simple composition, best quality",46,20,False,0
S07_word_order,word_order,To the left of a white bicycle is a black car.,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/en/ChinesePromptRobustness/S07_word_order_seed2026051802_00001_.png,True,10.055,True,unknown,Queued real ComfyUI generation; no automatic semantic judge applied.,1.0,S07,attribute_binding,word_order,To the left of a white bicycle is a black car.,left_of,"[{""name"": ""汽车"", ""color"": ""黑色"", ""shape"": ""矩形"", ""count"": 1, ""x"": 0.3, ""y"": 0.58}, {""name"": ""自行车"", ""color"": ""白色"", ""shape"": ""三角形"", ""count"": 1, ""x"": 0.7, ""y"": 0.58}]",[],en,English,True,"To the left of a white bicycle is a black car., clean simple composition, best quality",46,20,False,0
S07_attribute_swap,attribute_swap,A white car is to the left of a black bicycle.,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/en/ChinesePromptRobustness/S07_attribute_swap_seed2026051801_00001_.png,True,6.025,True,unknown,Queued real ComfyUI generation; no automatic semantic judge applied.,1.0,S07,attribute_binding,attribute_swap,A white car is to the left of a black bicycle.,left_of,"[{""name"": ""汽车"", ""color"": ""白色"", ""shape"": ""矩形"", ""count"": 1, ""x"": 0.3, ""y"": 0.58}, {""name"": ""自行车"", ""color"": ""黑色"", ""shape"": ""三角形"", ""count"": 1, ""x"": 0.7, ""y"": 0.58}]",[],en,English,True,"A white car is to the left of a black bicycle., clean simple composition, best quality",46,20,False,0
S07_attribute_swap,attribute_swap,A white car is to the left of a black bicycle.,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/en/ChinesePromptRobustness/S07_attribute_swap_seed2026051802_00001_.png,True,6.106,True,unknown,Queued real ComfyUI generation; no automatic semantic judge applied.,1.0,S07,attribute_binding,attribute_swap,A white car is to the left of a black bicycle.,left_of,"[{""name"": ""汽车"", ""color"": ""白色"", ""shape"": ""矩形"", ""count"": 1, ""x"": 0.3, ""y"": 0.58}, {""name"": ""自行车"", ""color"": ""黑色"", ""shape"": ""三角形"", ""count"": 1, ""x"": 0.7, ""y"": 0.58}]",[],en,English,True,"A white car is to the left of a black bicycle., clean simple composition, best quality",46,20,False,0
S08_base,base,A gray cat is above a brown dog.,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/en/ChinesePromptRobustness/S08_base_seed2026051801_00001_.png,True,8.028,True,unknown,Queued real ComfyUI generation; no automatic semantic judge applied.,1.0,S08,attribute_binding,base,A gray cat is above a brown dog.,above,"[{""name"": ""猫"", ""color"": ""灰色"", ""shape"": ""圆形"", ""count"": 1, ""x"": 0.66, ""y"": 0.34}, {""name"": ""狗"", ""color"": ""棕色"", ""shape"": ""矩形"", ""count"": 1, ""x"": 0.36, ""y"": 0.66}]",[],en,English,True,"A gray cat is above a brown dog., clean simple composition, best quality",32,17,False,0
